DBA_Name,Facility_Type,Risk,Address,State,Zip,Inspection_Type,Latitude,Longitude,Results
NELLIES,Restaurant,Risk 1 (High),2458 W DIVISION ST ,IL,60622.0,Canvass,41.90310359416673,-87.68934332266758,Pass
St. MARY STAR OF THE SEA SCHOOL,School,Risk 1 (High),6424 S KENNETH AVE ,IL,60629.0,Canvass,41.77593693564714,-87.73381774279692,Pass
EL GALLO MEXICAN FOOD INC.,Restaurant,Risk 1 (High),2547 W 111TH ST ,IL,60655.0,Canvass Re-Inspection,41.691639553333616,-87.68537627430031,Pass
POSITANO PIZZA,Restaurant,Risk 1 (High),4312 W 55TH ST ,IL,60632.0,License,41.79324188626487,-87.73112788628643,Fail
SOLI GRILL,Restaurant,Risk 1 (High),3747 N SOUTHPORT AVE ,IL,60613.0,License,41.95023993596747,-87.66395803425506,Fail
JEONG,Restaurant,Risk 1 (High),1460 W CHICAGO AVE ,IL,60642.0,Canvass,41.89622224642975,-87.66479278157587,Fail
ANGELO'S WINE BAR,Restaurant,Risk 1 (High),3024-3026 W MONTROSE AVE ,IL,60618.0,Short Form Complaint,41.961323045330246,-87.70443989122326,Fail
IT TAKES A VILLAGE AT RIVER CITY,Daycare Above and Under 2 Years,Risk 1 (High),800 S WELLS ST ,IL,60607.0,License,41.872086352207226,-87.63371846834343,Pass w/ Conditions
BROWNSTONE TAVERN & GRILL,Restaurant,Risk 1 (High),3937 N LINCOLN AVE ,IL,60613.0,Canvass,41.9533899273526,-87.67805669448816,Pass
MATHER HIGH SCHOOL,School,Risk 1 (High),5835 N Lincoln AVE ,IL,60659.0,Canvass,41.98759540008094,-87.70244871326766,Pass
S & S THAI RESTAURANT INC.,Restaurant,Risk 1 (High),3558 N PULASKI RD ,IL,60641.0,License Re-Inspection,41.94633265082317,-87.72754687888805,Pass
SARAVALE MEAT MARKET,Grocery Store,Risk 1 (High),5254 W IRVING PARK RD ,IL,60641.0,License Re-Inspection,41.95338732800153,-87.75933890897996,Pass
TAQUERIA NUEVO JALISCO,Restaurant,Risk 1 (High),4011 W ARMITAGE AVE ,IL,60639.0,Canvass,41.91704981897573,-87.72707606104667,Pass
MOON LIGHT MARKET,Grocery Store,Risk 3 (Low),7900 S DREXEL AVE ,IL,60619.0,License,41.75122114053725,-87.60290121795816,Pass
USMANIA FINE DINING,Restaurant,Risk 1 (High),2244 W DEVON AVE ,IL,60659.0,Canvass,41.99789447387738,-87.68673171097053,Pass
BURRITO BEACH,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,IL,60666.0,Canvass,42.00875076599798,-87.9068741340011,Pass
ESTRELLA BLANCA NIGHT CLUB,Restaurant,Risk 2 (Medium),3049 N CICERO AVE ,IL,60641.0,Canvass,41.93666807129704,-87.74665459887675,Pass w/ Conditions
MAHIRA YASHFEEN INVESTMENTS,Grocery Store,Risk 3 (Low),1501 W JARVIS AVE ,IL,60626.0,License Re-Inspection,42.01593760278186,-87.66824410469341,Pass
SUBWAY,Restaurant,Risk 1 (High),1212 S MICHIGAN AVE ,IL,60605.0,Canvass,41.867061452933726,-87.62429155657352,Pass
CHURRO FACTORY,Restaurant,Risk 2 (Medium),3755 W ARMITAGE AVE ,IL,60647.0,Canvass,41.91711739401661,-87.72144501827158,Fail
URU-SWATI,Restaurant,Risk 1 (High),2629 W DEVON AVE ,IL,60659.0,Canvass,41.99751643797393,-87.69592211008249,Pass
OUR LADY OF GRACE SCHOOL,School,Risk 1 (High),2446 N RIDGEWAY AVE ,IL,60647.0,Canvass,41.92593932824181,-87.72084136767351,Fail
FUNG'S CHOP SUEY,Restaurant,Risk 1 (High),1400 E 47th DR ,IL,60653.0,Canvass,41.80979548271692,-87.59237386663332,Fail
WHISPERS AT OAK STREET BEACH,Restaurant,Risk 1 (High),1001 N LAKE SHORE DR ,IL,60611.0,Canvass Re-Inspection,41.90090767085536,-87.62402650126215,Pass w/ Conditions
ZIMIS PIZZA & GRILL,Restaurant,Risk 1 (High),6954 N WESTERN AVE ,IL,60645.0,License,42.0084604699472,-87.69030354709534,Pass w/ Conditions
BRIDGEPORT CATHOLIC SCHOOL (CAMPUS),School,Risk 1 (High),3700 S LOWE ,IL,60609.0,Canvass,41.82705614956068,-87.64250380978817,Pass
OUTPUT,Restaurant,Risk 1 (High),1758 W GRAND AVE ,IL,60622.0,Canvass,41.89101389675192,-87.67198480289697,Fail
FERRO'S,Restaurant,Risk 1 (High),200 W 31ST ST ,IL,60616.0,Canvass,41.83834500020689,-87.63174087271551,Pass
VIRGIN HOTELS CHICAGO LLC,Restaurant,Risk 1 (High),203 N WABASH AVE ,IL,60601.0,Canvass,41.88582829280234,-87.62613826248786,Pass
ROCKWELL'S NEIGHBORHOOD GRILL,Restaurant,Risk 1 (High),4632 N ROCKWELL ST ,IL,60625.0,Canvass,41.96580612741261,-87.69386749212471,Pass
CHICAGO LUCKY FOOD INC.,Grocery Store,Risk 3 (Low),617 N CICERO AVE ,IL,60644.0,Complaint,41.8919204890199,-87.74555147140606,Fail
TONY'S STEAK & LEMONADE SHRIMP MAX FISH & CHICKEN,Restaurant,Risk 1 (High),1757 W 87TH ST ,IL,60620.0,Complaint,41.73561694608061,-87.66778329790544,Fail
Mott St.,Restaurant,Risk 1 (High),1401 N ASHLAND AVE ,IL,60622.0,Canvass,41.90703874954132,-87.66744407587532,Pass
MORRISON'S SOUL FOOD,Restaurant,Risk 1 (High),8052 S RACINE AVE ,IL,60620.0,License Re-Inspection,41.7471156296246,-87.65379163447605,Pass w/ Conditions
CHALMERS ELEMENTARY,School,Risk 1 (High),2745 W Roosevelt Rd (1200S) ,IL,60608.0,Canvass Re-Inspection,41.86640779958484,-87.69526079320438,Pass
S & S THAI RESTAURANT INC.,Restaurant,Risk 1 (High),3558 N PULASKI RD ,IL,60641.0,License,41.94633265082317,-87.72754687888805,Fail
MISERICORDIA BAKERY,Bakery,Risk 1 (High),6300 N RIDGE AVE ,IL,60660.0,Recent Inspection,41.99557919699577,-87.67587688398632,Fail
MOBIL,Grocery Store,Risk 3 (Low),8145 S PULASKI RD ,IL,60652.0,Canvass,41.74447216541511,-87.72160213082438,Fail
CHABAD DAY CARE,Daycare Above and Under 2 Years,Risk 1 (High),405 W SUPERIOR ST ,IL,60654.0,License Re-Inspection,41.89542213863572,-87.63879320801372,Pass
POPEYES #865,Restaurant,Risk 1 (High),111 W 75TH ST ,IL,60620.0,Complaint,41.75807784384386,-87.62769044523262,Pass w/ Conditions
MAJANI FOOD EMPORIUM,Restaurant,Risk 1 (High),7167 S EXCHANGE AVE ,IL,60649.0,Canvass,41.76465891197126,-87.5648751079253,Fail
TACO BELL,Restaurant,Risk 2 (Medium),920 W BELMONT AVE ,IL,60657.0,Complaint,41.9400469096621,-87.65239335601744,Pass w/ Conditions
TATAS TACOS,Restaurant,Risk 1 (High),4929 W IRVING PARK RD ,IL,60641.0,Canvass,41.953263831201625,-87.75109199615231,Fail
MAGGIANO'S BANQUETS ON GRAND,Restaurant,Risk 1 (High),111 W GRAND AVE ,IL,60610.0,Canvass,41.89150986296347,-87.63163320312637,Fail
NORTHSIDE COLLEGE PREP.,School,Risk 1 (High),5501 N KEDZIE AVE ,IL,60625.0,Canvass,41.98135196237449,-87.70867191793931,Pass
BARNARD,School,Risk 1 (High),10354 S Charles (1432W) ,IL,60643.0,Canvass,41.70514023786158,-87.65811642455637,Pass
Cullen,School,Risk 1 (High),10650 S Eberhart (500E) ,IL,60628.0,Canvass Re-Inspection,41.70036106831835,-87.611281758793,Pass
ST. PIUS V SCHOOL,School,Risk 1 (High),1919 S ASHLAND AVE ,IL,60608.0,Canvass Re-Inspection,41.855363885442415,-87.66593319157185,Pass
JEWEL FOOD STORE #3241,Grocery Store,Risk 1 (High),1341 N PAULINA ST ,IL,60622.0,Short Form Complaint,41.90624370308496,-87.6698622812847,Pass
WHITE CASTLE #24,Restaurant,Risk 2 (Medium),7912 S PULASKI RD ,IL,60652.0,Canvass Re-Inspection,41.749014401931134,-87.72204098184092,Fail
GERALD DELGADO KANOON ELEMENTARY,School,Risk 1 (High),2233 S Kedzie (3200W) ,IL,60623.0,Canvass,41.85077574719225,-87.70507546845604,Pass
JUNGMAN ELEMENTARY,School,Risk 1 (High),1746 S Miller (1030W) ,IL,60608.0,Canvass Re-Inspection,41.85810053268494,-87.65233933168739,Pass
Howe Elem,School,Risk 1 (High),720 N Lorel AVE ,IL,60644.0,Canvass,41.89362521162533,-87.75943556816055,Pass
Judson & Moore Tavern,TAVERN,Risk 3 (Low),3057 N ROCKWELL ST ,IL,60618.0,License,41.93739494901925,-87.69273768966114,Fail
TAQUERIA MI LINDA HACIENDA INC.,Restaurant,Risk 1 (High),4406-4408 W ARMITAGE AVE ,IL,60639.0,Canvass Re-Inspection,41.91715083754736,-87.73666808006139,Pass
SHINING STAR CHILD DEVELOPMENT INSTITUTE OF THE ARTS,Daycare Above and Under 2 Years,Risk 1 (High),854 E 79TH ST ,IL,60619.0,License,41.75142184515811,-87.60298707431913,Fail
"LIL BUDDY'S, INC.",Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST ,IL,60608.0,License,41.85045102427,-87.65879785567869,Fail
SYMPHONY OF LINCOLN PARK,Long Term Care,Risk 1 (High),1366 W FULLERTON AVE ,IL,60614.0,Canvass,41.92533055530821,-87.66312243534863,Fail
"BRITE NEW MIND DAY CARE CENTER, INC.",Children's Services Facility,Risk 1 (High),112 E 51ST ST ,IL,60615.0,License,41.802119961336,-87.62202364735167,Pass
FAD FOODS LLC,Restaurant,Risk 2 (Medium),8705 S STONY ISLAND AVE ,IL,60617.0,Canvass,41.73671470606919,-87.58506135103994,Pass w/ Conditions
"ALL N'FAMILY SHRIMP SHACK, LLC",Restaurant,Risk 2 (Medium),10341 S HALSTED ST ,IL,60628.0,License,41.70569754863335,-87.64265031197954,Pass
Qdoba Mexican Eats  #2628,Restaurant,Risk 1 (High),957 W DIVERSEY PKWY ,IL,60614.0,Canvass,41.932531176231386,-87.65370947965263,Fail
JOHN'S DRIVE IN,Restaurant,Risk 1 (High),5900 S ASHLAND AVE ,IL,60636.0,Canvass,41.78665417826532,-87.66453915774332,Fail
L&L ACADEMY AND PRESCHOOL LAKEVIEW,Daycare (2 - 6 Years),Risk 1 (High),1056 W BELMONT AVE ,IL,60657.0,Canvass,41.93998540683519,-87.6563946938417,Fail
BAKER MILLER,Restaurant,Risk 1 (High),4655 N LINCOLN AVE ,IL,60625.0,Canvass,41.96641308847062,-87.68693718914149,Pass
KUROWSKI SAUSAGE SHOP & RICH,Grocery Store,Risk 1 (High),2976-2978 N MILWAUKEE AVE ,IL,60618.0,Complaint,41.93530555224116,-87.71786010617686,Fail
CAJUN BOIL AND BAR CHICAGO,Restaurant,Risk 1 (High),5500 S SHORE DR ,IL,60637.0,License,41.79518501605705,-87.58059777168154,Fail
DEEP PURPL,Restaurant,Risk 2 (Medium),1137 W SHERIDAN RD ,IL,60660.0,License Re-Inspection,41.99808445313722,-87.65997191695381,Fail
GOGO FOOD MARKET,Grocery Store,Risk 1 (High),1800 S PULASKI RD ,IL,60623.0,Canvass Re-Inspection,41.85694145539675,-87.72505491415859,Pass
SEE THRU CHINESE RESTAURANT,Restaurant,Risk 1 (High),5609 W DIVISION ST ,IL,60651.0,Complaint,41.902029722868406,-87.76602278744853,Pass
PILOT PROJECT,Restaurant,Risk 1 (High),2140 N MILWAUKEE AVE ,IL,60647.0,Canvass,41.91999334817616,-87.69282669391245,Pass w/ Conditions
PETE'S  PIZZA & BAKEHOUSE,Restaurant,Risk 1 (High),1100 W GRANVILLE AVE ,IL,60660.0,Complaint Re-Inspection,41.99468520051629,-87.65839813231939,Pass
SONYAE'S CARING HANDS,Children's Services Facility,Risk 1 (High),8625 S COTTAGE GROVE AVE ,IL,60619.0,License Re-Inspection,41.73769947098261,-87.60470700986772,Fail
LUCKY GRILL INC,Restaurant,Risk 1 (High),4454 N MILWAUKEE AVE ,IL,60630.0,Canvass,41.96199537419977,-87.75583462185482,Pass
TROPICAL SMOOTHIE CAFE,Restaurant,Risk 1 (High),3631 N WESTERN AVE ,IL,60618.0,License,41.94766933677857,-87.6881396136838,Fail
"JUST LIKE HOME, BALDWIN DAY CARE",Children's Services Facility,Risk 1 (High),301 E 79th ST ,IL,60619.0,Canvass,41.7509546567244,-87.618069102797,Fail
CRIO,Restaurant,Risk 1 (High),2506-2508 N CLYBOURN AVE ,IL,60614.0,Suspected Food Poisoning,41.926985380377246,-87.67210268081504,Pass
TRIKE THAI NOODLE + SUSHI,Restaurant,Risk 1 (High),2539 N MILWAUKEE AVE ,IL,60647.0,Canvass,41.927561081147296,-87.70470875823611,Pass
TAQUERIA EL BOSQUE,Restaurant,Risk 1 (High),3046 W CERMAK RD ,IL,60623.0,License Re-Inspection,41.85191625977856,-87.70223603119854,Pass w/ Conditions
SUBWAY,Restaurant,Risk 1 (High),1901 W 103RD ST ,IL,60643.0,License,41.70647557367148,-87.66918698738836,Pass
TAUREAUX TAVERN,Restaurant,Risk 1 (High),155 W VAN BUREN ST ,IL,60605.0,Canvass,41.876759705662224,-87.63271409539007,Pass
Las Delicias De Puerto Rico,Restaurant,Risk 1 (High),4821 W ARMITAGE AVE ,IL,60639.0,Canvass,41.91681503396404,-87.74705760204893,Fail
FAIRPLAY FOODS,Grocery Store,Risk 1 (High),4640 S HALSTED ST ,IL,60609.0,Suspected Food Poisoning,41.80962976802204,-87.64570756512876,Pass
CHIPOTLE MEXICAN GRILL,Restaurant,Risk 1 (High),1166 N STATE ST ,IL,60610.0,Canvass,41.90383565973193,-87.62882610745159,Pass
"DURANGOS BAKERY, INC.",Bakery,Risk 2 (Medium),4348 S CALIFORNIA AVE ,IL,60632.0,Complaint,41.81410450641747,-87.69452908602794,Pass w/ Conditions
TAMALES REBE INC,Restaurant,Risk 1 (High),5926 S PULASKI RD ,IL,60629.0,Canvass,41.78518088919182,-87.72308691684016,Pass
7-ELEVEN #33920H,Grocery Store,Risk 2 (Medium),3152 W 111TH ST ,IL,60655.0,License Re-Inspection,41.69168074856247,-87.70051617452316,Pass w/ Conditions
TRUTH,Restaurant,Risk 1 (High),56 E PERSHING RD ,IL,60653.0,Canvass,41.82385129983889,-87.62428782040833,Fail
BIRRIERIA JALISCO,Restaurant,Risk 1 (High),2462 W 47TH ST ,IL,60632.0,Canvass Re-Inspection,41.80851120585815,-87.68669535004372,Pass
DIVERSEY LIQUORS,Grocery Store,Risk 2 (Medium),6440 W DIVERSEY AVE ,IL,60707.0,License,41.93107534979279,-87.78736662109493,Fail
BON BON SANDWICHES,Restaurant,Risk 1 (High),2333 W NORTH AVE ,IL,60647.0,Canvass,41.910227843255896,-87.68605644458866,Pass
TAQUERIA LA MEXICANA,Restaurant,Risk 1 (High),815 W 35TH ST ,IL,60609.0,Canvass,41.83063218466477,-87.64674676569695,Fail
AUGUSTUS TOLTON CATHOLIC ACADEMY,School,Risk 1 (High),7120 S CALUMET AVE ,IL,60619.0,Canvass,41.765018396014426,-87.61699883664217,Pass
"CURRY THEORY,JALEBI BABU,CHOWRASTA CAFE",Shared Kitchen User (Long Term),Risk 1 (High),947 W 14TH PL ,IL,60608.0,Complaint,41.86217407445616,-87.65074509844946,Fail
KEEPER'S KIDS,Daycare Above and Under 2 Years,Risk 1 (High),2718-2724 W 59TH ST ,IL,60629.0,Complaint,41.786542942070064,-87.69204396187506,Pass w/ Conditions
RED SEA LOUNGE,Restaurant,Risk 1 (High),2043 W Howard ST ,IL,60645.0,Canvass,42.01935178900447,-87.6821156230395,Fail
WALDO COONEY'S PIZZA,Restaurant,Risk 1 (High),2410 W 111TH ST ,IL,60655.0,Canvass,41.6918920846157,-87.6816980365762,Pass
MAC'S AMERICAN FOOD,Restaurant,Risk 1 (High),1801 W DIVISION ST ,IL,60622.0,Complaint,41.90315615397302,-87.67242231949352,Fail
"LITTLE HANDS CHILD CREATIVE CENTER, INC.",Children's Services Facility,Risk 1 (High),7146 S ASHLAND AVE ,IL,60636.0,Canvass Re-Inspection,41.76351103160525,-87.66389328926712,Pass
McKay,School,Risk 1 (High),6901 S Fairfield (2732W) ,IL,60629.0,Canvass Re-Inspection,41.76810662407005,-87.6917494356383,Pass
DIVERSEY RIVER BOWL LOUNGE,Restaurant,Risk 1 (High),2211 W DIVERSEY PKWY ,IL,60647.0,Canvass,41.93210985510181,-87.68361585249845,Fail
LUCY'S,Restaurant,Risk 1 (High),4570 N BROADWAY ,IL,60640.0,Canvass,41.96527014438853,-87.65755429202558,Fail
MARISCOS EL PUERTO,Restaurant,Risk 1 (High),5004-5006 S ARCHER AVE ,IL,60632.0,Complaint,41.802201915317575,-87.72384500262709,Fail
PAPA CHRIS PLACE INC,Restaurant,Risk 1 (High),6235 W TOUHY AVE ,IL,60646.0,Short Form Complaint,42.01189351273224,-87.78325952277642,Pass
"TONY'S FINER FOODS ENTERPRISES, INC.",Grocery Store,Risk 1 (High),4137 N ELSTON AVE ,IL,60618.0,Canvass,41.95612620147909,-87.7224828262917,Pass
SHELL,Grocery Store,Risk 3 (Low),3501 S DAMEN AVE ,IL,60609.0,License,41.83030051159057,-87.67513202075666,Fail
ROUX,Grocery Store,Risk 3 (Low),7051 S WESTERN AVE ,IL,60636.0,License,41.765020527458994,-87.68310415451927,Pass
JOHN COONLEY ELEMENTARY SCHOOL,School,Risk 1 (High),4046 N LEAVITT ST ,IL,60618.0,Canvass,41.95554905400421,-87.68380194599335,Pass
6 DEGREES,Restaurant,Risk 1 (High),1935 N DAMEN AVE ,IL,60647.0,Canvass,41.916909503346645,-87.67744942668926,Pass
CASA MARGARITA,Restaurant,Risk 1 (High),505 N LAKE SHORE DR ,IL,60611.0,Complaint,41.89127929349215,-87.61410753333017,Pass w/ Conditions
BRONZEVILLE WINERY,Restaurant,Risk 1 (High),4414-4420 S COTTAGE GROVE AVE ,IL,60653.0,License,41.81450548062999,-87.60682382109975,Pass
PALACE GRILL,Restaurant,Risk 1 (High),1408 W MADISON ST ,IL,60607.0,Complaint Re-Inspection,41.88164120642921,-87.66234898825616,Pass
SLICE FACTORY,Restaurant,Risk 2 (Medium),4422-4424 S PULASKI RD ,IL,60632.0,Canvass Re-Inspection,41.81264929452027,-87.72391213974291,Pass
GREAT LAKES ACADEMY,School,Risk 1 (High),8401 S Saginaw AVE ,IL,60617.0,Canvass,41.74263536816081,-87.55986972603321,Fail
REGAL CINEMAS CITY NORTH,Restaurant,Risk 2 (Medium),2600 N WESTERN AVE BLDG ,IL,60647.0,Canvass,41.92866978990975,-87.68792223553898,Pass w/ Conditions
ST. ETHELREDA SCHOOL,School,Risk 2 (Medium),8734 S PAULINA ,IL,60620.0,Canvass,41.734670379372936,-87.66561153316543,Fail
STARBUCKS COFFEE #225,Restaurant,Risk 2 (Medium),40 W LAKE ST ,IL,60601.0,Complaint,41.88585599581413,-87.6294217392213,Pass w/ Conditions
CTA CHICAGO TACO  AUTHORITY,Restaurant,Risk 1 (High),4219 W IRVING PARK AVE ,IL,60641.0,Canvass,41.953475485778256,-87.73335423132951,Fail
LA ENCANTADA RESTAURANT AND CATERING,Restaurant,Risk 1 (High),3437 W NORTH AVE ,IL,60647.0,Canvass,41.909923532354654,-87.71344145698525,Pass
FRESH FARMS INTERNATIONAL,Grocery Store,Risk 2 (Medium),2626 W DEVON AVE ,IL,60659.0,Complaint,41.99773590910101,-87.69592888048767,Pass
KABOBCHI,Restaurant,Risk 1 (High),1519 W TAYLOR ST ,IL,60607.0,Canvass Re-Inspection,41.86917813329072,-87.66490728096329,Pass
ANNUNCIATION GREEK ORTHODOX CHURCH,CHURCH,Risk 2 (Medium),1017 N LA SALLE DR ,IL,60610.0,Canvass,41.90108084864571,-87.63269935304535,Pass w/ Conditions
EL CAMPESTRE #2,Restaurant,Risk 1 (High),6920 S PULASKI RD ,IL,60629.0,Canvass,41.767101669051904,-87.72261567842712,Pass
GIORDANO'S RESTAURANT,Restaurant,Risk 1 (High),6314 S CICERO AVE ,IL,60638.0,Canvass,41.77793892159334,-87.74242375780888,Pass
SURF'S UP SOUTH SHORE,Restaurant,Risk 1 (High),2236 E 71ST ST ,IL,60649.0,Canvass,41.76641105932833,-87.56989324244854,Pass
EAT ME MILK ME,Restaurant,Risk 2 (Medium),1111 W RANDOLPH ST ,IL,60607.0,Canvass Re-Inspection,41.884165737673634,-87.65492937323212,Pass
SUPER SHOPPER FOOD MART,Grocery Store,Risk 2 (Medium),1351 W 79TH ST ,IL,60620.0,Canvass,41.75032112057248,-87.65818905291597,Pass
FAMILY DOLLAR,Grocery Store,Risk 3 (Low),3411 W ADDISON ST ,IL,60618.0,Complaint,41.94645156351348,-87.71316830471571,Pass
WEST TOWN BAKERY & DINER,Restaurant,Risk 1 (High),1916-1920 W CHICAGO AVE ,IL,60622.0,Canvass,41.89604872173418,-87.67535123458872,Fail
DUNKIN DONUTS,Restaurant,Risk 2 (Medium),3910 S ARCHER AVE ,IL,60632.0,Complaint Re-Inspection,41.82270062771197,-87.69043572649768,Fail
EL GALLO MEXICAN FOOD INC.,Restaurant,Risk 1 (High),2547 W 111TH ST ,IL,60655.0,Canvass,41.691639553333616,-87.68537627430031,Fail
HANSBERRY COLLEGE PREP,School,Risk 1 (High),8748 S ABERDEEN ST ,IL,60620.0,License,41.73446701163011,-87.6510242176779,Fail
EL CAPITAN RESTAURANT,Restaurant,Risk 1 (High),3754-3758 W ARMITAGE AVE ,IL,60647.0,Canvass,41.91733689553147,-87.721449987074,Fail
STEAK 48,Restaurant,Risk 1 (High),615 N WABASH AVE ,IL,60611.0,Canvass,41.89304152938148,-87.62660416539326,Pass w/ Conditions
El Gran Burrito Express,Restaurant,Risk 1 (High),1207 S PULASKI RD ,IL,60623.0,Canvass,41.86590627319761,-87.72500866513681,Pass
I.H.O.P.,Restaurant,Risk 1 (High),4210 N CICERO AVE ,IL,60641.0,Complaint,41.95742941661818,-87.74757441604942,Fail
HANDCUT FOODS LLC,Restaurant,Risk 1 (High),45 W NORTH BLVD ,IL,60610.0,Canvass,41.911085151800144,-87.63063210150685,Fail
Taqueria Los Molcajetes Inc,Restaurant,Risk 1 (High),5344 W FULLERTON AVE ,IL,60639.0,Canvass Re-Inspection,41.92416135745671,-87.76045393873316,Pass
LAKE SHORE COMMISSARY,Grocery Store,Risk 3 (Low),3950 N LAKE SHORE DR ,IL,60613.0,Complaint,41.95434471865204,-87.6453496205995,Pass w/ Conditions
ST. SYMPHOROSA,School,Risk 1 (High),6125 S AUSTIN AVE ,IL,60638.0,Canvass Re-Inspection,41.78076116683553,-87.77145850210383,Pass
Shoop,School,Risk 1 (High),1460 W 112th St (11200S) ,IL,60643.0,Canvass,41.690493538173016,-87.65927194463526,Pass w/ Conditions
CANAAN LAND LEARNING CENTER,Children's Services Facility,Risk 1 (High),7311-7313 N WESTERN AVE ,IL,60645.0,License,42.01447400556387,-87.69007947281412,Pass
FONS - PLANT BASED CAFE,Restaurant,Risk 2 (Medium),605 W LAKE ST ,IL,60661.0,License,41.88559507606018,-87.64302327951592,Pass
SARPINO'S PIZZERIA,Restaurant,Risk 1 (High),1149 W DIVERSEY PKWY ,IL,60614.0,Canvass,41.9324618093209,-87.65783274822834,Fail
SIRI INDIAN RESTAURANT,Restaurant,Risk 1 (High),1520 W TAYLOR ST ,IL,60607.0,Canvass,41.86939628798951,-87.66499334444555,Pass
JIMMY JOHN'S,Restaurant,Risk 1 (High),247 S STATE ST ,IL,60604.0,Canvass,41.8783126806928,-87.6275341597044,Pass w/ Conditions
LA MAS CHIQUITA,Restaurant,Risk 1 (High),5716 W 63RD ST ,IL,60638.0,License,41.77809971363703,-87.7649646656073,Fail
ORIENTAL CHOP SUEY,Restaurant,Risk 1 (High),1820 W 95TH ST ,IL,60643.0,Canvass,41.72124341913293,-87.66830278914067,Pass
THE NEW 400,Other,Risk 2 (Medium),6746 N SHERIDAN RD ,IL,60626.0,Complaint Re-Inspection,42.00493637711607,-87.66101365071366,Pass
MOCHINUT,Restaurant,Risk 2 (Medium),1139 W TAYLOR ST ,IL,60607.0,License,41.86932255085864,-87.65574774059874,Pass
"WESTERN TACOS MEXICAN FAST FOOD, INC.",Restaurant,Risk 1 (High),7151 S WESTERN AVE ,IL,60636.0,Short Form Complaint,41.76319709467417,-87.68305259975155,Pass
OUTDOOR CAFE,Restaurant,Risk 1 (High),3257 W BRYN MAWR AVE ,IL,60659.0,Canvass,41.98293113357383,-87.71115251272501,Fail
St. Viator,School,Risk 1 (High),4140 W Addison ST ,IL,60641.0,Canvass,41.94643989986643,-87.73073817523697,Pass
HIMALAYAN - CURRY AND PIZZA,Restaurant,Risk 1 (High),2312 N LINCOLN AVE ,IL,60614.0,Canvass Re-Inspection,41.92387940553193,-87.64678376845819,Fail
JETS PIZZA,Restaurant,Risk 1 (High),207 W SUPERIOR ST ,IL,60654.0,Complaint,41.89548016746785,-87.63450109737967,Pass w/ Conditions
RUSSIAN TEA TIME,Restaurant,Risk 1 (High),77 E ADAMS ST ,IL,60603.0,Complaint,41.87943624279031,-87.62485435905238,Pass
BURGER KING,Restaurant,Risk 2 (Medium),6400 W FULLERTON AVE ,IL,60707.0,Canvass,41.92378618871128,-87.78556720562166,Pass
MIDTOWN ATHLETIC CLUB AND HOTEL,Restaurant,Risk 1 (High),2444 N ELSTON AVE ,IL,60647.0,Canvass,41.92584528784153,-87.67883572432687,Fail
Hamilton Elementary,School,Risk 1 (High),1650 W Cornelia (3500N) ,IL,60657.0,Canvass,41.94524725386158,-87.67085683148886,Pass
CHINA CITY,Restaurant,Risk 1 (High),6940 S ASHLAND AVE ,IL,60636.0,Canvass,41.76732820094002,-87.66400242735762,Pass
MOUNTAIN TOP KIDS,Children's Services Facility,Risk 1 (High),3107 W DEVON AVE ,IL,60659.0,License,41.99731576321693,-87.70725178686449,Pass
GORDITAS SAN MARCOS,Restaurant,Risk 1 (High),3825 W 63RD ST ,IL,60629.0,Canvass Re-Inspection,41.77860715611151,-87.71888742431345,Pass
FOOD LIFE / FOODEASE,Restaurant,Risk 1 (High),835 N MICHIGAN AVE ,IL,60611.0,Canvass,41.8977408562525,-87.62396131598219,Pass w/ Conditions
ROSELAND PIZZAS AND TACOS CO,Restaurant,Risk 1 (High),135 E 115TH ST ,IL,60628.0,Canvass,41.68524937159697,-87.61938700450364,Fail
FAIRPLAY FINER FOOD,Grocery Store,Risk 1 (High),2200 S WESTERN AVE ,IL,60608.0,Complaint,41.851983839573286,-87.68578570420526,Fail
ETHIOPIAN DIAMOND RESTAURANT,Restaurant,Risk 1 (High),6120-6122 N BROADWAY ,IL,60660.0,Canvass Re-Inspection,41.99294413427923,-87.66050487502636,Fail
